

Software Version	3.14.03



Experiment File Path:	C:\Users\Public\Documents\Experiments\Hermina\serial_passage\8July24\day1--8July24.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\rough_growth_curve.prt



Plate Number	Plate 1
Date	08/07/2024
Time	11:59:28
Reader Type:	Epoch 2
Reader Serial Number:	23053024
Reading Type	Reader

Procedure Details

Plate Type	96 WELL PLATE (Use plate lid)
Well Selection	Runtime
Eject plate on completion	
Set Temperature	Setpoint 30°C, Gradient 1 °C
	Preheat before moving to next step
Read	OD 600
	Absorbance Endpoint
	Full Plate
	Wavelengths:  600
	Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 8
Start Kinetic	Runtime 24:00:00 (HH:MM:SS), Interval 0:10:00, 145 Reads
    Shake	Double Orbital: Continuous
	Frequency: 205 cpm (5 mm)
    Read	Absorbance Endpoint
	Full Plate
	Wavelengths:  600
	Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 8
End Kinetic	

OD 600:600

20:39:16	30.2	0.2851	1.5645	1.6673	1.5684	1.6084	1.6668	1.6814	1.6279	1.5463	1.5865	0.2695	0.2738	1.5526	1.7414	1.4161	1.7294	1.5975	0.2688	1.4323	1.6141	1.6069	0.2676	0.2778	1.5308	1.4373	0.9563	1.5998	0.9966	1.4618	0.2690	1.5497	1.6411	1.5382	1.6383	0.2675	1.5673	1.6608	1.5913	1.6056	1.5724	1.6289	0.2625	1.6590	1.6182	1.7129	1.4630	0.2578	1.4673	1.5671	1.6989	1.4796	1.7011	1.6027	0.2716	1.5666	0.2612	1.0869	1.5926	0.2715	1.5719	0.9599	1.4432	1.6307	1.4068	0.2638	0.2604	1.7346	0.2624	1.5991	1.5879	0.2527	1.5723	1.7372	1.4873	1.5930	1.4745	1.6678	0.2551	1.0862	0.2497	1.6525	1.4827	0.2643	1.4732	0.2707	1.6874	0.2564	1.6663	1.4071	1.5380	1.5721	0.2910	1.3646	1.6159	1.7756	0.2807
20:49:16	30.2	0.2852	1.5508	1.6675	1.5703	1.6065	1.6665	1.6820	1.6275	1.5869	1.5888	0.2694	0.2737	1.5557	1.7407	1.4187	1.7295	1.5983	0.2688	1.4031	1.6167	1.6083	0.2676	0.2777	1.5363	1.4358	0.9584	1.5989	0.9940	1.4544	0.2692	1.5604	1.6385	1.5336	1.6424	0.2676	1.5688	1.6598	1.5903	1.6056	1.5688	1.6281	0.2625	1.6614	1.6174	1.7130	1.4618	0.2580	1.4589	1.5650	1.6995	1.4758	1.7011	1.6001	0.2719	1.5893	0.2614	1.0805	1.5904	0.2716	1.5708	0.9531	1.4403	1.6297	1.4083	0.2671	0.2601	1.7341	0.2574	1.6100	1.5878	0.2526	1.5730	1.7346	1.4808	1.5913	1.4798	1.6663	0.2552	1.0791	0.2498	1.6525	1.4828	0.2644	1.4738	0.2708	1.6849	0.2564	1.6685	1.4091	1.5397	1.5749	0.2911	1.3631	1.6171	1.7751	0.2808
20:59:16	30.2	0.2853	1.5643	1.6686	1.5657	1.6074	1.6680	1.6818	1.6225	1.5911	1.5918	0.2696	0.2738	1.5521	1.7411	1.4196	1.7300	1.5971	0.2689	1.4050	1.6141	1.6075	0.2677	0.2777	1.5377	1.4302	0.9547	1.5985	0.9922	1.4561	0.2691	1.5434	1.6361	1.5366	1.6394	0.2676	1.5672	1.6610	1.5935	1.6046	1.5807	1.6297	0.2626	1.6597	1.6167	1.7131	1.4609	0.2580	1.4550	1.5662	1.6993	1.4775	1.7006	1.6023	0.2719	1.5720	0.2614	1.0737	1.5901	0.2715	1.5692	0.9496	1.4374	1.6308	1.4111	0.2639	0.2603	1.7338	0.2594	1.6138	1.5877	0.2527	1.5735	1.7354	1.4785	1.5920	1.4680	1.6678	0.2553	1.0716	0.2499	1.6514	1.4828	0.2644	1.4742	0.2709	1.6861	0.2565	1.6676	1.4090	1.5322	1.5773	0.2911	1.3668	1.6169	1.7749	0.2808
21:09:16	30.2	0.2855	1.5856	1.6683	1.5642	1.6071	1.6695	1.6809	1.6204	1.5645	1.5885	0.2695	0.2738	1.5518	1.7410	1.4206	1.7302	1.5979	0.2690	1.4308	1.6140	1.6079	0.2679	0.2778	1.5381	1.4702	0.9495	1.5975	0.9888	1.4546	0.2692	1.5542	1.6340	1.5323	1.6408	0.2677	1.5652	1.6592	1.5890	1.6047	1.5832	1.6305	0.2626	1.6595	1.6164	1.7143	1.4623	0.2579	1.4556	1.5569	1.6980	1.4804	1.6985	1.6029	0.2720	1.5613	0.2614	1.0677	1.5912	0.2714	1.5692	0.9457	1.4389	1.6310	1.4168	0.2644	0.2604	1.7354	0.2568	1.6055	1.5883	0.2528	1.5735	1.7361	1.4777	1.5913	1.4715	1.6713	0.2553	1.0690	0.2499	1.6506	1.4838	0.2644	1.4756	0.2711	1.6874	0.2565	1.6681	1.4103	1.5317	1.5773	0.2912	1.3629	1.6171	1.7743	0.2810
21:19:16	30.2	0.2852	1.5712	1.6692	1.5643	1.6047	1.6687	1.6781	1.6190	1.5814	1.5914	0.2695	0.2737	1.5531	1.7400	1.4208	1.7301	1.5985	0.2689	1.3935	1.6132	1.6094	0.2675	0.2778	1.5413	1.4183	0.9451	1.5977	0.9840	1.4561	0.2691	1.5517	1.6322	1.5497	1.6413	0.2676	1.5697	1.6590	1.5867	1.6031	1.5879	1.6305	0.2626	1.6606	1.6153	1.7132	1.4620	0.2579	1.4596	1.5624	1.6976	1.4837	1.6968	1.6015	0.2716	1.5583	0.2613	1.0601	1.5909	0.2716	1.5696	0.9418	1.4251	1.6318	1.4159	0.2640	0.2604	1.7358	0.2584	1.6127	1.5881	0.2527	1.5748	1.7365	1.4721	1.5907	1.4731	1.6718	0.2551	1.0614	0.2499	1.6505	1.4844	0.2643	1.4770	0.2709	1.6876	0.2564	1.6698	1.4108	1.5277	1.5761	0.2913	1.3713	1.6161	1.7740	0.2809
21:29:16	30.2	0.2853	1.5677	1.6700	1.5661	1.6056	1.6699	1.6760	1.6185	1.5515	1.5896	0.2695	0.2736	1.5629	1.7404	1.4211	1.7309	1.5977	0.2688	1.4385	1.6130	1.6103	0.2677	0.2778	1.5390	1.4268	0.9407	1.5965	0.9799	1.4580	0.2691	1.5499	1.6304	1.5280	1.6438	0.2675	1.5659	1.6585	1.5888	1.6031	1.5864	1.6317	0.2626	1.6607	1.6156	1.7159	1.4604	0.2580	1.4602	1.5652	1.6974	1.4841	1.6962	1.6024	0.2718	1.5652	0.2613	1.0518	1.5903	0.2715	1.5696	0.9388	1.4296	1.6325	1.4173	0.2640	0.2604	1.7356	0.2568	1.6079	1.5887	0.2528	1.5745	1.7373	1.4817	1.5877	1.4734	1.6739	0.2551	1.0538	0.2499	1.6497	1.4839	0.2644	1.4776	0.2709	1.6908	0.2564	1.6710	1.4126	1.5214	1.5732	0.2911	1.3732	1.6183	1.7743	0.2809
21:39:16	30.2	0.2854	1.6155	1.6690	1.5674	1.6032	1.6698	1.6735	1.6165	1.5661	1.5906	0.2697	0.2738	1.5523	1.7407	1.4224	1.7302	1.5976	0.2689	1.4012	1.6127	1.6088	0.2678	0.2780	1.5375	1.4366	0.9403	1.5953	0.9765	1.4602	0.2692	1.5530	1.6292	1.5162	1.6433	0.2677	1.5649	1.6575	1.5903	1.6019	1.5952	1.6308	0.2625	1.6590	1.6144	1.7144	1.4619	0.2580	1.4614	1.5631	1.6976	1.4849	1.6959	1.5994	0.2719	1.5567	0.2613	1.0467	1.5892	0.2714	1.5696	0.9339	1.4245	1.6299	1.4202	0.2640	0.2603	1.7343	0.2620	1.6119	1.5879	0.2527	1.5738	1.7371	1.4820	1.5859	1.4790	1.6726	0.2552	1.0480	0.2499	1.6484	1.4856	0.2645	1.4795	0.2709	1.6855	0.2565	1.6683	1.4142	1.5090	1.5816	0.2911	1.3667	1.6147	1.7725	0.2810
21:49:16	30.2	0.2853	1.5734	1.6702	1.5597	1.5988	1.6717	1.6730	1.6156	1.5611	1.5896	0.2696	0.2738	1.5502	1.7409	1.4252	1.7314	1.5991	0.2689	1.3901	1.6113	1.6083	0.2677	0.2777	1.5316	1.4196	0.9357	1.5948	0.9731	1.4625	0.2692	1.5671	1.6274	1.5181	1.6425	0.2677	1.5646	1.6555	1.5801	1.6009	1.5734	1.6304	0.2626	1.6603	1.6150	1.7141	1.4610	0.2580	1.4610	1.5554	1.6971	1.4941	1.6940	1.5980	0.2720	1.5625	0.2614	1.0419	1.5891	0.2715	1.5689	0.9317	1.4192	1.6300	1.4294	0.2639	0.2603	1.7340	0.2604	1.6188	1.5869	0.2529	1.5733	1.7377	1.4706	1.5845	1.4761	1.6712	0.2551	1.0463	0.2499	1.6474	1.4862	0.2644	1.4806	0.2710	1.6860	0.2565	1.6673	1.4144	1.5056	1.5798	0.2912	1.3674	1.6116	1.7721	0.2809
21:59:16	30.2	0.2853	1.6086	1.6692	1.5593	1.5994	1.6730	1.6723	1.6143	1.5952	1.5833	0.2696	0.2738	1.5542	1.7404	1.4254	1.7309	1.5973	0.2690	1.4018	1.6108	1.6078	0.2676	0.2779	1.5296	1.4124	0.9322	1.5936	0.9682	1.4648	0.2691	1.5531	1.6261	1.5388	1.6427	0.2677	1.5628	1.6549	1.5820	1.6000	1.5747	1.6315	0.2625	1.6603	1.6140	1.7151	1.4616	0.2581	1.4615	1.5559	1.6957	1.4830	1.6934	1.5969	0.2719	1.5471	0.2614	1.0390	1.5881	0.2716	1.5682	0.9277	1.4231	1.6312	1.4343	0.2644	0.2602	1.7334	0.2613	1.6152	1.5853	0.2528	1.5733	1.7380	1.4760	1.5823	1.4709	1.6733	0.2551	1.0395	0.2499	1.6475	1.4867	0.2645	1.4807	0.2709	1.6843	0.2565	1.6684	1.4148	1.5001	1.5818	0.2912	1.3665	1.6098	1.7704	0.2809
22:09:16	30.2	0.2853	1.5955	1.6706	1.5631	1.5987	1.6720	1.6716	1.6132	1.6147	1.5818	0.2694	0.2737	1.5782	1.7404	1.4265	1.7303	1.5965	0.2688	1.3992	1.6112	1.6070	0.2675	0.2778	1.5299	1.4036	0.9296	1.5927	0.9643	1.4671	0.2691	1.5592	1.6247	1.5463	1.6435	0.2675	1.5618	1.6533	1.5846	1.5992	1.5957	1.6310	0.2625	1.6583	1.6133	1.7131	1.4612	0.2579	1.4637	1.5567	1.6938	1.4847	1.6923	1.5948	0.2718	1.5502	0.2612	1.0314	1.5864	0.2714	1.5674	0.9246	1.4121	1.6303	1.4317	0.2671	0.2604	1.7341	0.2628	1.6211	1.5848	0.2528	1.5735	1.7380	1.4657	1.5800	1.4688	1.6743	0.2550	1.0323	0.2499	1.6467	1.4880	0.2644	1.4813	0.2708	1.6844	0.2563	1.6684	1.4163	1.4989	1.5839	0.2910	1.3702	1.6082	1.7698	0.2808
22:19:16	30.2	0.2854	1.5789	1.6706	1.5568	1.5958	1.6721	1.6698	1.6120	1.5668	1.5808	0.2696	0.2738	1.5519	1.7397	1.4280	1.7310	1.5932	0.2689	1.4114	1.6097	1.6082	0.2675	0.2779	1.5325	1.4030	0.9246	1.5906	0.9592	1.4702	0.2691	1.5539	1.6228	1.5223	1.6437	0.2676	1.5621	1.6532	1.5815	1.5968	1.5953	1.6315	0.2626	1.6605	1.6140	1.7128	1.4611	0.2580	1.4640	1.5527	1.6912	1.4877	1.6915	1.5936	0.2718	1.5420	0.2614	1.0273	1.5859	0.2715	1.5668	0.9212	1.4098	1.6289	1.4297	0.2641	0.2603	1.7346	0.2579	1.6184	1.5845	0.2528	1.5731	1.7409	1.4706	1.5781	1.4701	1.6747	0.2552	1.0279	0.2500	1.6464	1.4886	0.2644	1.4824	0.2710	1.6873	0.2564	1.6682	1.4176	1.4928	1.6298	0.2912	1.3719	1.6093	1.7703	0.2809
22:29:16	30.2	0.2852	1.5907	1.6707	1.5600	1.5953	1.6733	1.6702	1.6111	1.5527	1.5816	0.2695	0.2738	1.5684	1.7395	1.4285	1.7310	1.5912	0.2688	1.4177	1.6079	1.6066	0.2674	0.2778	1.5328	1.4234	0.9213	1.5876	0.9539	1.4736	0.2690	1.5538	1.6221	1.5236	1.6444	0.2676	1.5619	1.6517	1.5847	1.5943	1.6047	1.6310	0.2625	1.6601	1.6123	1.7121	1.4607	0.2580	1.4655	1.5504	1.6887	1.4889	1.6902	1.5918	0.2720	1.5538	0.2614	1.0208	1.5852	0.2715	1.5659	0.9185	1.4016	1.6297	1.4377	0.2640	0.2605	1.7349	0.2582	1.6180	1.5828	0.2527	1.5720	1.7393	1.4715	1.5755	1.4649	1.6763	0.2552	1.0213	0.2500	1.6455	1.4899	0.2644	1.4826	0.2710	1.6858	0.2564	1.6680	1.4192	1.4857	1.5947	0.2911	1.3749	1.6069	1.7687	0.2808
22:39:16	30.2	0.2855	1.5799	1.6717	1.5560	1.5929	1.6720	1.6696	1.6088	1.5531	1.5800	0.2697	0.2740	1.5602	1.7394	1.4288	1.7308	1.5898	0.2690	1.4114	1.6066	1.6065	0.2676	0.2780	1.5322	1.4397	0.9183	1.5847	0.9506	1.4852	0.2692	1.5438	1.6197	1.5521	1.6448	0.2677	1.5581	1.6513	1.5863	1.5925	1.6133	1.6305	0.2626	1.6591	1.6098	1.7122	1.4607	0.2581	1.4673	1.5563	1.6867	1.4901	1.6888	1.5897	0.2722	1.5393	0.2615	1.0170	1.5842	0.2717	1.5643	0.9152	1.3994	1.6310	1.4311	0.2662	0.2606	1.7334	0.2573	1.6148	1.5811	0.2528	1.5712	1.7409	1.4675	1.5733	1.4671	1.6780	0.2552	1.0186	0.2500	1.6429	1.4915	0.2644	1.4844	0.2709	1.6856	0.2565	1.6682	1.4199	1.4861	1.5829	0.2911	1.3798	1.6029	1.7683	0.2810
22:49:16	30.2	0.2854	1.5785	1.6718	1.5574	1.5922	1.6726	1.6692	1.6078	1.5548	1.5805	0.2696	0.2738	1.5713	1.7389	1.4308	1.7300	1.5884	0.2689	1.3930	1.6064	1.6052	0.2678	0.2778	1.5325	1.3956	0.9181	1.5825	0.9486	1.4791	0.2691	1.5551	1.6184	1.5239	1.6431	0.2676	1.5557	1.6503	1.5868	1.5898	1.5973	1.6313	0.2625	1.6586	1.6087	1.7120	1.4613	0.2579	1.4701	1.5573	1.6845	1.4908	1.6884	1.5885	0.2718	1.5371	0.2612	1.0129	1.5824	0.2715	1.5643	0.9120	1.4017	1.6295	1.4425	0.2644	0.2604	1.7323	0.2589	1.6265	1.5799	0.2529	1.5703	1.7414	1.4685	1.5701	1.4734	1.6791	0.2551	1.0151	0.2501	1.6432	1.4931	0.2644	1.4853	0.2708	1.6859	0.2564	1.6685	1.4213	1.4860	1.5976	0.2912	1.3829	1.6009	1.7677	0.2810
22:59:16	30.2	0.2853	1.5505	1.6730	1.5601	1.5906	1.6741	1.6669	1.6061	1.5505	1.5790	0.2696	0.2738	1.5561	1.7389	1.4306	1.7311	1.5867	0.2691	1.4575	1.6050	1.6057	0.2676	0.2779	1.5306	1.4146	0.9118	1.5806	0.9430	1.4872	0.2691	1.5617	1.6169	1.5446	1.6437	0.2677	1.5558	1.6495	1.5971	1.5878	1.6046	1.6317	0.2625	1.6588	1.6073	1.7128	1.4609	0.2580	1.4707	1.5541	1.6822	1.4901	1.6872	1.5867	0.2721	1.5483	0.2613	1.0112	1.5822	0.2715	1.5631	0.9084	1.3950	1.6309	1.4315	0.2660	0.2605	1.7323	0.2619	1.6141	1.5790	0.2529	1.5692	1.7435	1.4653	1.5675	1.4659	1.6810	0.2552	1.0081	0.2500	1.6430	1.4941	0.2645	1.4858	0.2709	1.6873	0.2563	1.6687	1.4220	1.4812	1.5859	0.2911	1.3864	1.6004	1.7679	0.2810
23:09:15	30.2	0.2852	1.5450	1.6717	1.5598	1.5896	1.6738	1.6673	1.6050	1.5509	1.5783	0.2696	0.2737	1.5527	1.7381	1.4315	1.7298	1.5851	0.2691	1.3983	1.6045	1.6057	0.2675	0.2777	1.5318	1.4095	0.9110	1.5784	0.9407	1.5023	0.2692	1.5333	1.6150	1.5517	1.6424	0.2675	1.5576	1.6473	1.5921	1.5857	1.6066	1.6308	0.2626	1.6585	1.6054	1.7109	1.4605	0.2579	1.4723	1.5559	1.6797	1.5256	1.6850	1.5843	0.2719	1.5226	0.2612	1.0069	1.5805	0.2713	1.5621	0.9062	1.3946	1.6295	1.4322	0.2640	0.2602	1.7320	0.2597	1.6129	1.5785	0.2528	1.5690	1.7405	1.4649	1.5644	1.4627	1.6791	0.2551	1.0066	0.2498	1.6418	1.4951	0.2643	1.4864	0.2708	1.6846	0.2563	1.6662	1.4243	1.4789	1.5881	0.2911	1.3899	1.5995	1.7670	0.2811
